"area","prefecture","place","img","tag","prefecture_ranking","status_date","status","開花予想日","五分咲き","満開","桜吹雪","見どころ紹介","lat","long","homepage","source_url","例年の見頃","桜の種類","桜の本数","名所に関する情報","お花見期間中の混雑度","所在地","入場時間","入場料","お問い合わせ","交通案内","周辺の観光施設","ライトアップ","桜まつり詳細","おすすめ写真スポット"
"四国","愛媛","滝の宮公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2022-04-04/61758706.jpg","桜並木, 駅チカ, ペットOK","14","4月2日","満開間近(5分咲き)","","","4月3日","4月9日","広大な園内には、大型複合遊具をはじめ、動物広場や日本庭園、池などがあり、様々な楽しみ方ができます。※火気厳禁。ごみは各自でお持ち帰り下さい。","33.9454","133.2799","https://www.city.niihama.lg.jp/","https://weathernews.jp/sakura/spot/73006/","4月上旬","ソメイヨシノ、ヨウコウ、ヤマザクラ","約1500本","桜並木
駅近
ペットOK","平日：非公開
休日：非公開","〒792-0034
愛媛県新居浜市滝の宮町8","終日","無料","新居浜市都市計画課
TEL:0897-65-1270","車
松山自動車道新居浜ICから
15分
駐車場
第1駐車場59台・第2駐車場14台・第3駐車場25台・第4駐車場29台、無料","広瀬歴史記念館、マイントピア別子","","",""
"四国","愛媛","丸山公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/73015/1772072695_s.webp?tm=1775113776","","15","4月2日","満開(8分咲き)","","","","4月8日","","33.2299","132.5747","https://www.city.uwajima.ehime.jp/site/sakura-tayori/","https://weathernews.jp/sakura/spot/73015/","3月下旬～4月上旬","ソメイヨシノ","約700本","","平日：空いている
休日：やや混雑","〒798-0012
愛媛県宇和島市和霊町５５５−１","24時間","無料","宇和島市商工観光課
TEL:0895-24-1111","電車
予讃線宇和島駅より徒歩15分
車
宇和島朝日IC(宇和島北方面の出入り)、宇和島坂下津IC(津島高田方面の出入り)
駐車場
あり(無料)","","","",""
"四国","愛媛","尾首の池","https://gvs.weathernews.jp/s/sakura/img/noimage.jpg","夜桜, 桜まつり開催, 桜並木, ライトアップあり","17","3月31日","満開(8分咲き)","","","","4月6日","池を囲むような形で桜が咲き誇り、のどかな田舎風景を彩ります。桜が見頃となる週末には、地元の出店が並び温かく迎えてくれます。尾首地区までの道路は大変狭いため、コンパクトな車がおすすめです。","33.5653","132.7605","https://www.we-love-uchiko.jp/spot/cherry_blossoms/","https://weathernews.jp/sakura/spot/73010/","","ソメイヨシノ","15本","夜桜
桜まつり開催
桜並木
ライトアップあり","平日：空いている
休日：混雑","","","無料","一般社団法人内子観光協会
TEL:0893-44-3790","車
JR内子駅から車で50
駐車場
10台程度(尾首の池まで少し歩きます)","相野の花(シダレザクラスポット)尾首の池から車で約12分","見頃期間の間19:00～22:00","開催日未定※例年、見頃時期の週末(土・日)に開催",""
"四国","愛媛","三島公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/73004/1766549071_s.webp?tm=1775113776","夜桜, 桜まつり開催, 桜並木, 宴会OK, ライトアップあり","18","3月30日","満開間近(5分咲き)","","","","4月9日","春になると園内に植樹された約500本の桜が咲き誇ります。展望台からは四国中央市の工場群や瀬戸内海が一望でき、「子供広場」の恐竜像やタコの滑り台は三島公園のシンボルで、市民に親しまれています。※園内火気使用禁止。","33.9725","133.5593","http://www.shikochu-kankou.jp/","https://weathernews.jp/sakura/spot/73004/","3月下旬～4月上旬","ソメイヨシノ","約500本","夜桜
桜まつり開催
桜並木
宴会OK
ライトアップあり","平日：空いている
休日：やや混雑","","","無料","四国中央市観光協会
TEL:0896-77-5003","電車
JR伊予三島駅から徒歩
25分
車
松山自動車道三島川之江ICから約
10分
松山自動車道土居ICから
20分
駐車場
52台","","3月中旬〜4月上旬(ちょうちん設置)","※例年、4月第1日曜日に桜祭りを開催します。雨天時は月曜日へ順延となります。",""
"四国","愛媛","谷上山公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/73016/1772109342_s.webp?tm=1775113776","","16","4月2日の推定状況","満開間近(5分咲き)","","","","4月8日","皿ヶ峰連峰県立自然公園内にある谷上山内に設立されている公園です。展望台までの道は整備されおり、伊予市が一望できるスポットとしても有名です。「花と緑でつつまれた、親しみのある公園」としてお花見シーズンには多くの人で賑わいます。公園内は火気使用禁止です。","33.7450","132.7284","https://www.city.iyo.lg.jp/machizukuri/kanko/guidemap/tagami.html","https://weathernews.jp/sakura/spot/73016/","3月下旬～4月上旬","ソメイヨシノ","約500本","","平日：やや混雑
休日：混雑","〒799-3112
愛媛県伊予市上吾川","24時間","無料","伊予市役所都市整備課
TEL:089-909-6360","電車
JR伊予市駅から車で約15分
車
伊予ICから車で約10分
駐車場
30台（無料）","第二展望台、宝珠寺、福田寺、正岡子規句碑、えひめ森林公園、大谷池","","",""
"四国","愛媛","和霊神社","https://gvs.weathernews.jp/s/sakura/img/noimage.jpg","夜桜, 駅チカ, ライトアップあり","19","4月2日","満開(8分咲き)","","","","4月9日","須賀川沿いの太鼓橋と神門と桜の景観の美しさが自慢です。ソメイヨシノは3月下旬が見頃です。","33.2300","132.5653","","https://weathernews.jp/sakura/spot/423/","3月下旬","ソメイヨシノ","約80本","夜桜
駅近
ライトアップあり","平日：空いている
休日：空いている","〒798-0012
愛媛県宇和島市和霊町1451","制限なし","無料","和霊神社
TEL:0895-22-0197","電車
JR内子線宇和島駅より徒歩
10分
車
松山道大洲ICよりR56号経由
60分
松山道、宇和島道路朝日ICより
5分
駐車場
50〜60台(但し神社の駐車場)","闘牛場、宇和島城など","3月中旬〜4月中旬に提灯点灯(予定)","",""
"四国","愛媛","南楽園(外堀)","https://gvs.weathernews.jp/s/sakura/szyimg/2026/73008/1766799614_s.webp?tm=1775113776","夜桜, 桜まつり開催, 桜並木, 宴会OK, ライトアップあり","20","4月2日","満開(8分咲き)","","","","4月8日","南楽園外堀沿いに広がるソメイヨシノや大島さくらなど約80本の桜並木の下でお花見が楽しめます。夜間は桜のライトアップやぼんぼりなどで園路沿いを幻想的に演出し昼間とは違った雰囲気が楽しめます。","33.1332","132.5052","https://www.nanreku.jp/","https://weathernews.jp/sakura/spot/73008/","","ソメイヨシノ","外堀約80本","夜桜
桜まつり開催
桜並木
宴会OK
ライトアップあり","平日：空いている
休日：空いている","〒798-3303
愛媛県宇和島市津島町近家甲1813","9:00〜17:00(南楽園)","外堀は無料。入園は大人320円、小人160円","日本庭園 南楽園
TEL:0895-32-3344","電車
JR宇和島駅(駅からタクシー)
25分
車
宇和島道路津島岩松IC
5分
駐車場
530台(無料)","津島やすらぎの里(道の駅)、津島プレーランド","18:30〜21:30　ぼんぼり、投光器によるライトアップ","南楽園外堀桜まつり令和8年3月25日〜4月5日(12日間)※開花状況により変更の場合あり",""
"四国","高知","ひょうたん桜公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2022-04-05/61783221.jpg","ペットOK","2","4月1日","散り始め","","","","","樹齢約500年、樹高21m、根本廻り6m県の天然記念物にも指定されている桜の古木。つぼみの形がひょうたんに似ていることからいつしか「ひょうたん桜」と呼ばれるようになりました。また「ひょうたん桜」のある地区は元々「大藪(おおやぶ)」という名字でしたが、この桜にちなんで昭和33年に「桜」と改称されました。","33.5881","133.1695","https://www.niyodogawa.tv","https://weathernews.jp/sakura/spot/74002/","3月下旬～4月上旬","エドヒガン(ウバヒガン)、ソメイヨシノ","100本(ソメイヨシノを含む)","ペットOK","平日：やや混雑
休日：大変混雑","〒781-1505
高知県吾川郡仁淀川町桜994","通年","無料","仁淀川町観光協会
TEL:0889-35-1333","電車
JR佐川駅から黒岩観光バスで土佐大崎駅下車、徒歩50分。JR佐川駅から車で約
40分
車
高知自動車道伊野ICから国道33号経由約
60分
駐車場
80台・無料","中津渓谷、引地橋の花桃、寺村花の里公園、久喜の花桃","","",""
"四国","高知","牧野公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2024-03-30/82384704.jpg","さくら名所100選, 夜桜, 桜まつり開催, 桜並木, 駅チカ, 宴会OK, ペットOK, ライトアップあり","3","4月2日","散り始め","","","","","佐川町出身の植物学者・牧野富太郎博士にちなんで名付けられた公園で「日本さくら名所100選」の1つです。ぼんぼりに照らされた夜桜は必見です。現在、桜の再生事業と共に牧野博士ゆかりの山野草を植栽し、四季を通じて楽しめる公園へと生まれ変わっています。","33.4974","133.2890","http://sakawa-kankou.jp","https://weathernews.jp/sakura/spot/427/","3月下旬〜4月上旬","ソメイヨシノ、センダイヤザクラ、シュクガワマイザクラ","約350本","さくら名所100選
夜桜
桜まつり開催
桜並木
駅近
宴会OK
ペットOK
ライトアップあり","平日：やや混雑
休日：大変混雑","〒789-1201
高知県高岡郡佐川町甲2458","自由に散策可","無料","さかわ観光協会
TEL:0889-20-9500","電車
JR土讃線佐川駅より徒歩
10分
車
高知道伊野ICより
30分
駐車場
あり","青山文庫、竹村家住宅(国指定重要文化財)、司牡丹酒蔵通り、旧浜口邸(さかわ観光協会)、旧竹村家住宅、酒ギャラリーほてい","ぼんぼり点灯時間18:00～21:00","さかわさくら祭り開催期間　3月19日(木)～4月7日(火)イベント期間中はぼんぼりの点灯と、売店の出店を行います。ぼんぼり点灯式　3月19日(木)17:30～",""
"四国","高知","中越家のしだれ桜","https://smtgvs.cdn.weathernews.jp/smart/report/image/2023-03-28/71046915.jpg","ペットOK","6","3月30日","満開(8分咲き)","","","","","樹齢約200年、樹高10m。かつて佐川領主の休息地とされている。山間にぽつんと立つ美しい、しだれ桜の雄大さは見事。※個人宅のため敷地内への入場は不可。","33.5307","133.0541","https://www.niyodogawa.tv/","https://weathernews.jp/sakura/spot/74003/","3月下旬〜4月上旬","シダレザクラ、エドヒガン(ウバヒガン)","1本","ペットOK","平日：やや混雑
休日：混雑","〒781-1803
高知県吾川郡仁淀川町別枝","通年","無料","仁淀川町観光協会
TEL:0889-35-1333","電車
JR佐川駅→黒岩観光バス大崎行30分→タクシーで約
30分
車
高知自動車道伊野ICからR33号経由
80分
駐車場
50台・無料※大規模林道沿いの別枝広場をご利用ください。(徒歩15分)","岩屋川渓谷、大渡ダム、中津渓谷、ニヨフラ","","",""
"四国","高知","高知公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2022-04-03/61725095.jpg","夜桜, 桜まつり開催, ライトアップあり","1","3月31日","満開(8分咲き)","","","","4月10日","土佐の花見はにぎやかです。ヤマザクラ、オオシマザクラ、センダイヤザクラ、ボタンザクラ、ソメイヨシノ、ツバキカンザクラの6種類が計180本あります。","33.5615","133.5307","https://kochipark.jp/kochijyo/","https://weathernews.jp/sakura/spot/426/","3月下旬","ソメイヨシノ、ヤマザクラ、オオシマザクラ、センダイヤザクラ、ボタンザクラ、ツバキカンザクラ","180本","夜桜
桜まつり開催
ライトアップあり","平日：やや混雑
休日：やや混雑","〒780-0850
高知県高知市丸ノ内1-2-1","制限なし(天守9:00〜17:00)","無料(天守のある懐徳館は大人500円、高校生以下無料)","高知城管理事務所
TEL:088-824-5701","電車
JR土讃線高知駅より路面電車「高知城前」下車徒歩
5分
車
高知自動車道高知ICより
15分
駐車場
約65台(料金370円、18:30迄)、民間駐車場","はりまや橋(高知城から追手筋を東に徒歩20分)","ぼんぼり点灯","高知城花回廊4月初旬(お問い合わせ/高知市観光協会TEL088-823-4016)",""
"四国","高知","大渡ダム公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2024-04-01/82451768.jpg","ペットOK","5","3月30日","満開(8分咲き)","","","","4月5日","ダム湖沿いに桜が咲き乱れ、湖面や山の緑とのコントラストが映える県内有数の桜ロード。アスレチックや遊具もあり、ご家族で楽しめます。","33.5409","133.1113","https://www.niyodogawa.tv/","https://weathernews.jp/sakura/spot/7413/","3月下旬","ソメイヨシノ","1600本","ペットOK","平日：空いている
休日：やや混雑","〒781-1802
高知県吾川郡仁淀川町高瀬3869","制限なし","無料","仁淀川町観光協会
TEL:0889-35-1333","電車
JR佐川駅下車→黒岩観光バス大崎行30分→バス停→タクシー
15分
車
高知道伊野ICよりR33号経由車で
70分
駐車場
有(無料)","秋葉の宿(仁淀川町高瀬3869)、中津渓谷ゆの森(仁淀川町名野川258-1)","","",""
"四国","高知","鏡野公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/7417/1766533588_s.webp?tm=1775113776","さくら名所100選, 桜まつり開催","4","4月2日","満開間近(5分咲き)","","","4月5日","4月11日","さくら名所100選にも選ばれた高知県内有数の桜の名所です。ソメイヨシノやヤエザクラなど多種の桜を楽しむことができます。また、隣接する高知工科大学の桜も楽しめます。","33.6191","133.7187","http://www.kigenhaeikayo.com/","https://weathernews.jp/sakura/spot/7417/","3月下旬","ソメイヨシノ","約600本","さくら名所100選
桜まつり開催","平日：空いている
休日：やや混雑","〒782-0003
高知県香美市土佐山田町宮ノ口","制限なし","無料","香美市いんふぉめーしょん
TEL:0887-52-9880","電車
JR土佐山田駅よりとさでん交通バスで13分、工科大学入口バス停下車すぐ
JR土佐山田駅よりJR四国バス(大栃線)で約10分、神母ノ木バス停下車徒歩約
5分
車
高知道南国ICよりR32号経由、R195号を物部町方面へ
25分
駐車場
60台(無料)","龍河洞(車で5分)、アンパンマンミュージアム(車で10分)","","桜まつり(3月下旬〜4月上旬)開催予定",""
"四国","高知","四万十川桜づつみ公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2019-03-31/45572402.jpg","桜並木","7","4月2日","満開(8分咲き)","","","","4月7日","日本最後の清流四万十川沿いの入田地区では春になると満開の桜とヤナギの自然林を真っ黄色に染める1000万本の菜の花を楽しむことができます。","33.0027","132.9017","https://www.shimanto-kankou.com/","https://weathernews.jp/sakura/spot/7419/","3月下旬","ソメイヨシノ","約500本","桜並木","平日：空いている
休日：やや混雑","〒787-0020
高知県四万十市入田","24時間","無料","(一社)四万十市観光協会
TEL:0880-35-4171","電車
土佐くろしお鉄道中村駅より車で
10分
車
高知自動車道黒潮挙ノ川ICより
40分
駐車場
約10台(無料)","四万十市郷土博物館、トンボ自然公園、四万十川学遊館、入田ヤナギ林の菜の花、佐田沈下橋、安並水車の里","","",""
"四国","高知","月光桜","https://gvs.weathernews.jp/s/sakura/szyimg/2026/74009/1767926126_s.webp?tm=1775113776","ライトアップあり","8","4月2日","満開(8分咲き)","","","","","","32.8392","132.6995","https://otsuki-kanko.jp/tourism/content9","https://weathernews.jp/sakura/spot/74009/","3月下旬〜4月上旬","足摺桜(アシズリザクラ)","1本","ライトアップあり","平日：やや混雑
休日：混雑","〒788-0302
高知県幡多郡大月町弘見4852","","","大月町観光協会
TEL:0880-62-8133","電車
土佐くろしお鉄道「宿毛駅」※車で
駐車場
10台ほど　無料","","月光桜ライトアップ　2026年3月21日(土)から4月5日(日)の期間中、毎日18時40分から21時まで","月光桜から車で約5分の場所にある『道の駅大月』にて『おおつき桜まつり』を開催します。開催日時　2026年4月4日(土)10:00～15:00雨天の場合は『大月町農村環境改善センター』にて開催します。",""
"四国","高知","上街公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/7406/1766470543_s.webp?tm=1775113776","夜桜, ライトアップあり","9","3月30日","満開(8分咲き)","","","","4月7日","土居屋敷跡にある上街公園は、春が訪れると桜が咲きほこり、淡いピンク色に染まります。また、シーズン中には提灯が灯り、夜桜も楽しめます。","33.7573","133.5869","https://www.town.motoyama.kochi.jp/","https://weathernews.jp/sakura/spot/7406/","4月上旬","ソメイヨシノ","50本","夜桜
ライトアップあり","平日：空いている
休日：やや混雑","〒781-3601
高知県長岡郡本山町本山","制限なし","無料","本山町役場政策企画課交流推進班
TEL:0887-76-3915","電車
JR四国大杉駅より車で
15分
車
高知道大豊ICより
10分
駐車場
約7台(無料)","モンベル、帰全山公園、大原富枝文学館、さくら市","あり(3月末～5月上旬)・18:00〜21:00","",""
"四国","高知","宮の前公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/74010/1770167211_s.webp?tm=1775113776","夜桜, 桜まつり開催, 桜並木, 宴会OK, ペットOK, ライトアップあり","10","4月1日","満開(8分咲き)","","","","","春の訪れとともに、宮の前公園では約200本のソメイヨシノが一斉に咲き誇り、辺り一面を華やかな薄紅色に染め上げます。広大な芝生広場では、桜の木の下でキャンプやBBQを贅沢に楽しむことができ、清流仁淀川のせせらぎとともに特別なひとときを過ごせるのが魅力です。そして、桜の見頃に合わせた3月の最終土曜日には、春のメインイベント「越知町ぼんぼり桜まつり」が開催されます。会場には約500個のぼんぼりが灯され、ステージイベントやビアガーデン、夜店が並び、お祭りの活気と夜桜の情緒が溶け合います。提灯の柔らかな光に照らされた夜桜は、息をのむほど幻想的で、訪れる人の心を優しく癒してくれるでしょう。大切な人とレジャーシートを広げ、川の音に耳を傾けながら見上げる夜桜――。それは、越知町でしか味わうことのできない、至福の春の体験です。","33.5361","133.2445","https://ochi-kankou.jp/event/sakura/sakura.html","https://weathernews.jp/sakura/spot/74010/","3月下旬～4月上旬","ソメイヨシノ","約200本","夜桜
桜まつり開催
桜並木
宴会OK
ペットOK
ライトアップあり","平日：空いている
休日：やや混雑","〒781-1300
高知県高岡郡越知町越知町越知丙734-1","24時間","無料","越知町観光協会
TEL:0889-26-1004","電車
佐川駅からバスで20分
車
高知市から車(約33km)で60分
駐車場
500台","自然の森博物館、沈下橋（浅尾沈下橋、片岡沈下橋、中仁淀橋）、越知町商店街の雛回廊、片岡地区のぶんたん街道、スノーピークかわの駅、横倉山自然公園","提灯点灯期間：令和8年3月28日（土）～4月5日（日）","越知町ぼんぼり桜まつり 令和8年3月28日(土)15:30〜20:30　平成19年に越知町宮の前公園に桜を植樹し、今では約200本の桜が育っています。桜の見頃に合わせ、公園内には約500個のぼんぼりを灯し、会場をやさしく彩ります。まつり期間中は、ステージイベントやビアガーデン＆夜店、夜桜観賞を楽しんでいただけます。さらに今年は、テレビ高知・どっぷり高知旅キャンペーンとのコラボ特別企画を開催します。","令和8年3月28日（土）～4月5日（日）18:00～21：00のぼんぼり点灯中キャンプ場内の花見スポット"
"四国","高知","家地川公園","https://gvs.weathernews.jp/s/sakura/img/noimage.jpg","夜桜, 桜並木, 駅チカ, 宴会OK","11","3月29日","満開(8分咲き)","","","","4月6日","ソメイヨシノが約300本咲く家地川公園は堰止湖に映る桜と青空が映える。","33.1614","133.0715","http://www.shimanto-town.net/","https://weathernews.jp/sakura/spot/74001/","3月末","ソメイヨシノ","300本","夜桜
桜並木
駅近
宴会OK","平日：空いている
休日：やや混雑","〒786-0064
高知県高岡郡四万十町家地川","制限なし","無料","四万十町観光協会
TEL:0880-29-6004","電車
JR予土線家地川駅から徒歩
5分
車
高知自動車道四万十町中央ICから約
25分
駐車場
100台(無料)","海洋堂ホビー館四万十、第37番札所「岩本寺」","3月下旬〜4月中旬ごろ(18時〜21時)","",""
"四国","高知","荒瀬山","https://smtgvs.cdn.weathernews.jp/smart/report/image/2025-04-01/95606409.jpg","夜桜, 桜並木","12","4月2日","満開(8分咲き)","","","","4月3日","温暖な気候に恵まれた宿毛市は、全国的に見ても桜の開花が早い場所です。荒瀬山は山頂への道沿いや展望台周辺に桜が植樹されており、車でも徒歩でも桜観賞を楽しむことができます。また、展望所は市街地が一望できるビュースポットです。※道幅が狭いので、車をご利用の際は運転にご注意ください。","32.9329","132.7352","http://www.city.sukumo.kochi.jp/","https://weathernews.jp/sakura/spot/7401/","3月下旬","ソメイヨシノ","450本","夜桜
桜並木","平日：空いている
休日：空いている","〒788-0268
高知県宿毛市坂ノ下","制限なし","無料","宿毛市商工観光課
TEL:0880-62-1242","電車
土佐くろしお鉄道東宿毛駅よりタクシー
5分
車
中村宿毛道路宿毛和田ICより
10分
駐車場
5台程度","咸陽島公園、すくもサニーサイドパーク、沖の島、宿毛歴史館、延光寺、宿毛リゾート椰子の湯、宿毛天満宮、宿毛まちのえき林邸","","",""
"四国","高知","室戸広域公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/74007/1769647753_s.webp?tm=1775113776","桜まつり開催","14","4月2日の推定状況","満開間近(5分咲き)","","","","4月9日","高知県立室戸広域公園には約2000本の桜が植えられています。複数の種類の桜で構成されているため、2月から4月中旬にかけて、お花見を楽しむことができます。","33.2890","134.1719","https://www.city.muroto.kochi.jp/pages/page1934.php","https://weathernews.jp/sakura/spot/74007/","2月上旬〜4月中旬","ソメイヨシノ、カワヅザクラ他多数","約2000本","桜まつり開催","平日：空いている
休日：空いている","〒781-7109
高知県室戸市領家800","8:30～17:00","無料","室戸広域公園管理事務所
TEL:0887-24-2630","車
高知道南国ICより120分
駐車場
あり","室戸廃校水族館室戸世界ジオパークセンター室戸ドルフィンセンター道の駅キラメッセ","","第16回2000本桜まつり令和8年2月28日(土)10:00～15:00",""
"四国","高知","定福寺","https://gvs.weathernews.jp/s/sakura/szyimg/2026/74011/1770604356_s.webp?tm=1775113776","桜並木","13","4月2日の推定状況","満開(8分咲き)","","","","4月8日","薄墨桜は背景の山との対比で綺麗","33.7931","133.7692","https://jofukuji-kochi.jp/","https://weathernews.jp/sakura/spot/74011/","3月下旬～4月上旬","ウスズミザクラ、ソメイヨシノ、ヤマザクラ、オオシマザクラ","淡墨桜2本、その他ヒガンザクラ系の桜並木","桜並木","平日：空いている
休日：空いている","〒789-0167
高知県長岡郡大豊町粟生158","9:00～17:00","無料 宝物殿は入館料100円","定福寺
TEL:0887-74-0301","電車
土讃線 豊永駅より車で5分 徒歩20分
車
高知自動車道 大豊ICより車で30分
駐車場
あり(50台・無料) 0887-74-0301","","","毎年4月1日14:00から土砂加持法要が、執り行われ、僧侶の行列と桜を一緒に撮影できるかも。4月12日10:30からお寺で落慶法要があり、50年ぶりの稚児行列と一緒に撮影できるかも。咲き方によります。","仁王門からの景色第三駐車場から仁王門までの階段"
"四国","高知","為松公園","https://smtgvs.cdn.weathernews.jp/smart/report/image/2021-03-21/54572557.jpg","夜桜, 宴会OK, ライトアップあり","16","4月2日","満開(8分咲き)","","","","4月8日","為松公園は市街地を一望できる高台にあり、開花期間中の夜はボンボリを点灯し、夜桜を楽しむことができます。","32.9969","132.9294","https://www.shimanto-kankou.com/","https://weathernews.jp/sakura/spot/7418/","3月下旬","ソメイヨシノ","約500本","夜桜
宴会OK
ライトアップあり","平日：空いている
休日：やや混雑","〒787-0000
高知県四万十市中村2358","24時間","無料","(一社)四万十市観光協会
TEL:0880-35-4171","電車
土佐くろしお鉄道中村駅より車で
10分
車
高知自動車道黒潮挙ノ川ICより
40分
駐車場
約30台(為松公園駐車場)","四万十市郷土博物館、トンボ自然公園、四万十川学遊館、入田ヤナギ林の菜の花、佐田沈下橋、安並水車の里","2026年3月28日(土)～4月5日(日)・18:00-22:00","",""
"四国","高知","野根川沿いの桜並木","https://gvs.weathernews.jp/s/sakura/szyimg/2026/74008/1766462370_s.webp?tm=1775113776","桜まつり開催, 桜並木, ペットOK","15","4月2日の推定状況","満開間近(5分咲き)","","","4月3日","4月10日","国道55号線から国道493号線に曲がると野根川沿いに見えるのは全長1kmにわたって咲き誇る約500本の桜並木。例年4月上旬に満開になるのでその時期に訪れるのがオススメ‼あまり人もいないのでゆっくりと桜並木を楽しめます‼河川敷にも下りられるので友達や家族、カップルなどでピクニックなどしてみてはいかがでしょうか？","33.5042","134.2637","https://toyo-kochi.com/top","https://weathernews.jp/sakura/spot/74008/","3月下旬～4月上旬","ソメイヨシノ","500本","桜まつり開催
桜並木
ペットOK","平日：空いている
休日：空いている","〒781-7301
高知県安芸郡東洋町町野根国道493号線","制限なし","無料","東洋町観光振興協会
TEL:0887-23-9500","車
高知IC
150分
徳島IC
120分
駐車場
なし","白浜海水浴場(約7km)、道の駅東洋町(約7km)、清流の里野根川オートキャンプ場(約9km)","なし","",""
"四国","高知","宿毛天満宮","https://gvs.weathernews.jp/s/sakura/img/noimage.jpg","夜桜, 桜まつり開催, 桜並木, 駅チカ, 宴会OK, ライトアップあり","18","4月2日","満開(8分咲き)","","","","4月3日","温暖な気候に恵まれた宿毛市は、全国的にみても桜の開花が早い場所です。宿毛天満宮は境内や参道沿いに桜が植樹され、満開時の神社の赤色と桜色との美しいコントラストが見どころです。","32.9419","132.7251","http://www.city.sukumo.kochi.jp/","https://weathernews.jp/sakura/spot/74005/","","ソメイヨシノ","約150本","夜桜
桜まつり開催
桜並木
駅近
宴会OK
ライトアップあり","平日：空いている
休日：空いている","〒788-0006
高知県宿毛市桜町14-25","","","宿毛市商工観光課
TEL:0880-62-1242","電車
土佐くろしお鉄道東宿毛駅から徒歩
15分
車
宿毛和田ICから約
5分
駐車場
なし","咸陽島公園、すくもサニーサイドパーク、沖の島、宿毛歴史館、延光寺、宿毛リゾート椰子の湯、宿毛まちのえき林邸","花見シーズンにちょうちんの点灯あり","",""
"四国","高知","鮎乃瀬公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/74004/1767748026_s.webp?tm=1775113776","夜桜, 桜並木","17","4月2日","結構咲いた(3分咲き)","","","","4月9日","奈半利川沿いに約100本のソメイヨシノが並ぶ鮎乃瀬公園。花が咲くころには、家族連れ等大勢の花見客で賑わいます。桜が舞い散る中での園内遊歩道散策はまるで別世界に来たような錯覚を覚えることでしょう。","33.4380","134.0279","http://www.town.nahari.kochi.jp","https://weathernews.jp/sakura/spot/74004/","","ソメイヨシノ","約100本","夜桜
桜並木","平日：非公開
休日：非公開","〒781-6402
高知県安芸郡奈半利町乙車瀬地区","","なし","奈半利町地方創生課
TEL:0887-38-7775","電車
土佐くろしお鉄道奈半利駅から車で約
5分
車
高知自動車道南国ICから約
60分
駐車場
なし","奈半利町海浜センター(マリンアクティビティ体験)、藤村製絲記念館、琵琶ヶ滝、北川村モネの庭","","",""
"九州","福岡","舞鶴公園","https://gvs.weathernews.jp/s/sakura/szyimg/2026/438/1766644716_s.webp?tm=1775113776","夜桜, 桜まつり開催, 桜並木, 駅チカ, 宴会OK, ペットOK, ライトアップあり","1","4月2日","満開(8分咲き)","","","","4月8日","ソメイヨシノや八重桜など約1000本の桜が咲きます。一番の見所は、上之橋からの風景。桜がお濠の水面に映る姿は幻想的で写真に収めておきたいポイントです。","33.5850","130.3831","https://www.midorimachi.jp/maiduru/","https://weathernews.jp/sakura/spot/438/","3月下旬","ソメイヨシノ","約1000本","夜桜
桜まつり開催
桜並木
駅近
宴会OK
ペットOK
ライトアップあり","平日：やや混雑
休日：大変混雑","〒810-0043
福岡県福岡市中央区城内1番4号","入場自由※牡丹芍薬園、多聞櫓9:00〜17:00","入園無料※但しイベント時有料エリア有(詳細未定)","舞鶴公園管理事務所
TEL:092-781-2153","電車
地下鉄「赤坂」「大濠公園」駅より徒歩
8分
車
福岡高速西公園ランプより
10分
駐車場
444台(第1駐車場68台、第2駐車場71台、第3駐車場28台、第4駐車場277台　1時間150円　※第4駐車場のみ2時間以降は1時間当たり400円)台数の限りがありますので公共交通機関のご利用をおすすめします。","福岡城むかし探訪館、鴻臚館跡展示館、舞鶴公園BBQガーデン、黒田茶屋、三の丸スクエア内/まゆの館、アーティストカフェ大濠公園、西公園","福岡城さくらまつり期間のみ","ソメイヨシノの見ごろに合わせて福岡城さくらまつりが開催されます。開催時期は、2月下旬～3月上旬に決定。※公園内の無人による場所取りは禁止です。","上ﾉ橋、下ノ橋、三ノ丸広場、牡丹芍薬園、枝垂れ桜並木"
